Provider ID,name,type,specialty,street,city,state,zip,Phone Number
205,MIMBRES MEMORIAL HOSPITAL,Private,Cardiology,900 W ASH,DEMING,NM,88031,5755465803
206,MOUNT SINAI HOSPITAL,Public,Pharmacy,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,2122417981
207,NORTHERN DUTCHESS HOSPITAL,Private,Vaccine,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,8458713391
208,NEW YORK-PRESBYTERIAN/QUEENS,Public,Massage,56-45 MAIN STREET,FLUSHING,NY,11355,7186702000
209,GENEVA GENERAL HOSPITAL,Private,Comprehensive,196 -198 NORTH STREET,GENEVA,NY,14456,3157874175
210,AURELIA OSBORN FOX MEMORIAL HOSPITAL,Public,Dental,ONE NORTON AVENUE,ONEONTA,NY,13820,6074322000
211,MARY IMOGENE BASSETT HOSPITAL,Private,Opthalmology,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,6075473456
212,GLEN COVE HOSPITAL,Public,Othopedics,101 ST ANDREWS LANE,GLEN COVE,NY,11542,5166747300
213,LONG ISLAND JEWISH MEDICAL CENTER,Private,Cardiology,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,7184707000
214,SOUTH NASSAU COMMUNITIES HOSPITAL,Public,Pharmacy,ONE HEALTHY WAY,OCEANSIDE,NY,11572,5166323000
215,WHITE PLAINS HOSPITAL CENTER,Private,Vaccine,41 EAST POST R0AD,WHITE PLAINS,NY,10601,9146810600
216,NORTH CENTRAL BRONX HOSPITAL,Public,Massage,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,2125195000
217,CATSKILL REGIONAL MEDICAL CENTER,Private,Comprehensive,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,8457943300
218,UNIVERSITY HOSPITAL ( STONY BROOK ),Public,Dental,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,6314444000
219,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,Private,Opthalmology,8081 ROUTE 97,CALLICOON,NY,12723,8458875530
220,DUKE UNIVERSITY HOSPITAL,Public,Othopedics,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,9196848111
221,NORTH CAROLINA BAPTIST HOSPITAL,Private,Cardiology,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,3367162011
222,GRANVILLE HEALTH SYSTEMS,Public,Pharmacy,COLLEGE ST BOX 947,OXFORD,NC,27565,9196903000
223,MARIA PARHAM MEDICAL CENTER,Private,Vaccine,PO BOX 59,HENDERSON,NC,27536,2524313708
224,DAVIS REGIONAL MEDICAL CENTER,Public,Massage,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,7048730281
225,CHEROKEE INDIAN HOSPITAL AUTHORITY,Private,Comprehensive,CALLER BOX C268,CHEROKEE,NC,28719,7044979163
226,NOVANT HEALTH MATTHEWS MEDICAL CENTER,Public,Dental,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,7043846500
227,OUR COMMUNITY HOSPITAL,Private,Opthalmology,921 JUNIOR HIGH ROAD,SCOTLAND NECK,NC,27874,2528264144
228,ALLEGHANY COUNTY MEMORIAL HOSPITAL,Public,Othopedics,617 DOCTORS STREET,SPARTA,NC,28675,3363725511
229,CHARLES A CANNON JR MEMORIAL HOSPITAL,Private,Cardiology,434 HOSPITAL DRIVE,LINVILLE,NC,28646,8287377000
230,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,Public,Pharmacy,PO BOX 160,BELCOURT,ND,58316,7014776111
231,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,Private,Vaccine,10 NORTH RIVER ROAD,FORT YATES,ND,58538,7018543831
232,KENMARE COMMUNITY HOSPITAL,Public,Massage,PO BOX 697,KENMARE,ND,58746,7013854296
233,NORTHWOOD DEACONESS HEALTH CENTER,Private,Comprehensive,PO BOX 190,NORTHWOOD,ND,58267,7015876060
234,CARRINGTON HEALTH CENTER,Public,Dental,PO BOX 461,CARRINGTON,ND,58421,7016523141
235,PEMBINA COUNTY MEMORIAL HOSPITAL,Private,Opthalmology,BOX 380,CAVALIER,ND,58220,7012658461
236,TOWNER COUNTY MEDICAL CENTER,Public,Othopedics,HWY 281 N,CANDO,ND,58324,7019684411
237,MIAMI VALLEY HOSPITAL,Private,Cardiology,ONE WYOMING STREET,DAYTON,OH,45409,9372088000
238,ATRIUM MEDICAL CENTER,Public,Pharmacy,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,5134205102
239,LAKE HEALTH,Private,Vaccine,7590 AUBURN ROAD,CONCORD,OH,44077,4409539600
240,GRANDVIEW HOSPITAL & MEDICAL CENTER,Public,Massage,405 GRAND AVENUE,DAYTON,OH,45405,9377233312
241,GLENBEIGH HEALTH SOURCES,Private,Comprehensive,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,4405633400
242,MERCY ST ANNE HOSPITAL,Public,Dental,3404 SYLVANIA AVENUE,TOLEDO,OH,43623,4194072663
243,MEDICAL CENTER AT ELIZABETH PLACE,Private,Opthalmology,ONE ELIZABETH PLACE,DAYTON,OH,45417,9378531053
244,DAYTON CHILDREN'S HOSPITAL,Public,Othopedics,ONE CHILDRENS PLAZA,DAYTON,OH,45404,9376413450
245,SHRINERS HOSPITALS FOR CHILDREN - CINCINNATI,Private,Cardiology,3229 BURNETT AVENUE,CINCINNATI,OH,45229,5138726000
246,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,Public,Pharmacy,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,9184261800
247,MCCURTAIN MEMORIAL HOSPITAL,Private,Vaccine,1301 LINCOLN ROAD,IDABEL,OK,74745,5802867623
248,STILLWATER MEDICAL CENTER AUTHORITY,Public,Massage,1323 WEST 6TH STREET,STILLWATER,OK,74076,4053721480
249,GRADY MEMORIAL HOSPITAL,Private,Comprehensive,2220 IOWA STREET,CHICKASHA,OK,73018,4052242300
250,HILLCREST HOSPITAL HENRYETTA,Public,Dental,2401 W MAIN DEWEY,HENRYETTA,OK,74437,9186501511
251,LINDSAY MUNICIPAL HOSPITAL,Private,Opthalmology,1305 W CHEROKEE STREET - HIGHWAY 19 WEST,LINDSAY,OK,73052,4057561404
252,MCBRIDE ORTHOPEDIC HOSPITAL,Public,Othopedics,9600 NORTH BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,4054862100
253,JEFFERSON COUNTY HOSPITAL,Private,Cardiology,INTERSECTION HYWS 81 & 70,WAURIKA,OK,73573,5802282344
254,"MERCY HOSPITAL KINGFISHER, INC",Public,Pharmacy,1000 KINGFISHER HOSPITAL DRIVE,KINGFISHER,OK,73750,4053753141
255,QUARTZ MOUNTAIN MEDICAL CENTER,Private,Vaccine,ONE WICKERSHAM DRIVE,MANGUM,OK,73554,5807823353
256,DRUMRIGHT REGIONAL HOSPITAL,Public,Massage,610 WEST BYPASS,DRUMRIGHT,OK,74030,9183822300
257,SEILING MUNICIPAL HOSPITAL,Private,Comprehensive,US HIGHWAY 60,SEILING,OK,73663,5809227361
258,ST ANTHONY HOSPITAL,Public,Dental,2801 ST ANTHONY WAY,PENDLETON,OR,97801,5412765121
259,EVANGELICAL COMMUNITY HOSPITAL,Private,Opthalmology,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,5705222200
260,KENSINGTON HOSPITAL,Public,Othopedics,136 W DIAMOND STREET,PHILADELPHIA,PA,19122,2154268100
261,ALLEGHENY VALLEY HOSPITAL,Private,Cardiology,1301 CARLISLE ST,NATRONA,PA,15065,4122245100
262,GOOD SAMARITAN HOSPITAL,Public,Pharmacy,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,7172707500
263,ROBERT PACKER HOSPITAL,Private,Vaccine,ONE GUTHRIE SQUARE,SAYRE,PA,18840,5708886666
264,HOSPITAL OF UNIV OF PENNSYLVANIA,Public,Massage,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,2156623227
265,POTTSTOWN MEMORIAL MEDICAL CENTER,Private,Comprehensive,1600 EAST HIGH STREET AND ARMAND HAMMER BLVD,POTTSTOWN,PA,19464,6103277000
266,WARREN GENERAL HOSPITAL,Public,Dental,TWO CRESCENT PARK WEST,WARREN,PA,16365,8147233300
267,MERCY FITZGERALD HOSPITAL,Private,Opthalmology,LANSDOWNE & BAILY RDS,DARBY,PA,19023,2152374000
268,ACMH HOSPITAL,Public,Othopedics,ONE NOLTE DRIVE,KITTANNING,PA,16201,7245438500
269,BUTLER MEMORIAL HOSPITAL,Private,Cardiology,ONE HOSPITAL WAY,BUTLER,PA,16001,7242836666
270,CROZER CHESTER MEDICAL CENTER,Public,Pharmacy,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,6104472000
271,MAIN LINE HOSPITAL LANKENAU,Private,Vaccine,100 LANCASTER AVE,WYNNEWOOD,PA,19096,6106452000
272,EXCELA HEALTH LATROBE HOSPITAL,Public,Massage,ONE MELLON WAY,LATROBE,PA,15650,7245371000
273,ST MARY MEDICAL CENTER,Private,Comprehensive,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,2157502003
274,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,Public,Dental,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,6108719110
275,ST LUKE'S HOSPITAL - MONROE CAMPUS,Private,Opthalmology,100 ST LUKES LANE,STROUDSBURG,PA,18360,2722120200
276,CHILDREN'S HOSPITAL OF PHILADELPHIA,Public,Othopedics,34TH ST & CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,2155903745
277,PRESBYTERIAN COMMUNITY HOSP,Private,Cardiology,1451 ASHFORD AVENUE,SAN JUAN,PR,00907,7877212160
278,HOSPITAL METROPOLITANO DR PILA,Public,Pharmacy,2435 LAS AMERICAS AVE,PONCE,PR,00733,7878485600
279,"ASOCIACION HOSPITAL DEL MAESTRO, INC",Private,Vaccine,SERGIO CUEVAS BUSTAMANTE STREET 550,SAN JUAN,PR,00936,7877586420
280,HIMA SAN PABLO HUMACAO,Public,Massage,CALLE FONT MARTELO #3,HUMACAO,PR,00791,7878522424
281,DOCTORS' CENTER HOSPITAL SAN JUAN,Private,Comprehensive,PDA. 20 C/ SAN RAFAEL # 1395,FERNANDEZ JUNCOS,PR,00909,7877232950
282,RYDER MEMORIAL HOSPITAL INC,Public,Dental,355 AVE FONT MARTELO,HUMACAO,PR,00791,7878520768
283,SANTA ROSA CLINIC,Private,Opthalmology,AVE. LOS VETERANOS #3 KM 135 7 EXIT TO ARROYO,GUAYAMA,PR,00785,7878640101
284,HOSPITAL GENERAL DE CASTANER,Public,Othopedics,CARR 135 KM 64 2,CASTANER,PR,00631,7878295010
285,HOSPITAL ORIENTE,Private,Cardiology,300 FONT MARTELLO STREET,HUMACAO,PR,00792,7878520505
286,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,Public,Pharmacy,BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC,SAN JUAN,PR,00935,7877634149
287,HOSPITAL MENONITA DE CAYEY,Private,Vaccine,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,PR,00737,7875351001
288,SAN LUKE'S MEMORIAL HOSPITAL INC,Public,Massage,TITO CASTRO AVE #917,PONCE,PR,00733,7878442080
289,BELLA VISTA HOSPITAL,Private,Comprehensive,CARR 349 KM 2 7 CERRO LAS MESAS,MAYAGUEZ,PR,00681,7876526045
290,SAN JUAN MUNICIPAL HOSPITAL,Public,Dental,"BARRIO MONACILLOS,CENTRO MEDICO",RIO PIEDRAS,PR,00936,7877568535
291,AUXILIO MUTUO HOSPITAL,Private,Opthalmology,PONCE DE LEON AVENUE STOP 36 1/2 #735,HATO REY,PR,00918,7877582000
292,MENNONITE GENERAL HOSPITAL INC,Public,Othopedics,CALLE JOSE C VASQUEZ BO. CAONILLAS,AIBONITO,PR,00705,7875351001
293,HOSPITAL PAVIA SANTURCE,Private,Cardiology,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,FERNANDEZ JUNCOS,PR,00910,7877276060
294,HOSPITAL DE LA CONCEPCION,Public,Pharmacy,ROAD NUMBER 2 KM 173.4 CAIN ALTO,SAN GERMAN,PR,00683,7878921860
295,HOSPITAL DAMAS INC,Private,Vaccine,PONCE BY PASS #2213,PONCE,PR,00717,7878408460
296,LAFAYETTE HOSPITAL,Public,Massage,CARR.753 KM.0.1-SECTOR CUATRO CALLES,ARROYO,PR,00714,7878393232
297,HOSPITAL HERMANOS MELENDEZ INC,Private,Comprehensive,CARRETERA #2 KM 11 7,BAYAMON,PR,00960,7876208181
298,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC,Public,Dental,AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA,GUAYAMA,PR,00785,7878644300
299,HOSPITAL UNIVERSITARIO DE ADULTO,Private,Opthalmology,BARRIO MONACILLOS CENTROMEDICO,RIO PIEDRAS,PR,00927,7877540101
300,HOSP COMUNITARIO BUEN SAMARITANO,Public,Othopedics,CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18,AGUADILLA,PR,00603,7876580000
301,HOSPITAL DR CAYETANO COLL Y TOSTE,Private,Cardiology,CARRETERA 129 KM.1 AVENIDA SAN LUIS,ARECIBO,PR,00613,7876507272
302,HOSPITAL SAN FRANCISCO,Public,Pharmacy,371 DE DIEGO AVE,SAN JUAN,PR,00923,7877675100
303,DOCTORS CENTER HOSPITAL BAYAMON,Private,Vaccine,9 J STREET EXT HERMANAS DAVILA,BAYAMON,PR,00959,7876225420
304,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,Public,Massage,CARR 2 BO SABALOS,MAYAGUEZ,PR,00682,7876529200
305,HOSPITAL MENONITA CAGUAS INC,Private,Comprehensive,CARR 172  EXIT 21 URB TURABO GARDENS,CAGUAS,PR,00725,7877443141
306,NEWPORT HOSPITAL,Public,Dental,FRIENDSHIP STREET,NEWPORT,RI,02840,4018466400
307,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,Private,Opthalmology,LAUREL AVE SANTA JUANITA #100,BAYAMON,PR,00956,7877875151
308,METROPOLITAN HOSPITAL,Public,Othopedics,CARRETERA 21 1785 URB LAS LOMAS,SAN JUAN,PR,00915,7877829999
309,HIMA SAN PABLO BAYAMON,Private,Cardiology,CALLE SANTA CRUZ NUMERO 70  URB SANTA CRUZ,BAYAMON,PR,00961,7876204747
310,HOSPITAL METROPOLITANO DR TITO MATTEI,Public,Pharmacy,ROAD 128 KM 1.0,YAUCO,PR,00698,7878561000
311,HOSPITAL SAN CARLOS BORROMEO,Private,Vaccine, CALLE CONCEPCION VERA AYALA #550 S,MOCA,PR,00676,7878778000
312,"HOSPITAL UPR, DR  FEDERICO TRILLA",Public,Massage,CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,PR,00984,7877571800
313,HOSPITAL SAN CRISTOBAL,Private,Comprehensive,CARR 506 KM 1 0,COTO LAUREL,PR,00780,7878482100
314,MANATI MEDICAL CENTER DR OTERO LOPEZ,Public,Dental,CALLE HERNANDEZ CARRION URB ATENAS,MANATI,PR,00674,7876213700
315,CENTRO MEDICO WILMA N VAZQUEZ,Private,Opthalmology,CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO,VEGA BAJA,PR,00693,7878581580
316,HOSPITAL DR SUSONI INC,Public,Othopedics,55 PALM ST,ARECIBO,PR,00614,7876501031
317,"DOCTORS' CENTER HOSPITAL, INC",Private,Cardiology,"MARGINAL CARRETERA NO 2, KM 47 7",MANATI,PR,00674,7878533322
318,HIMA SAN PABLO-CAGUAS,Public,Pharmacy,AVE LUIS MUNOZ MARIN,CAGUAS,PR,00725,7876533434
319,HOSPITAL SAN GERARDO,Private,Vaccine,CARR 844 KM 0 5  CUPEY BAJO,SAN JUAN,PR,00928,7877618383
320,PROFESSIONAL HOSPITAL GUAYNABO INC,Public,Massage,AVE LAS CUMBRES ST 199KM 1 2,ALT DE SANTA,PR,00969,7877086560
321,HOSPITAL PEREA,Private,Comprehensive,15 DR BASORA STREET,MAYAGUEZ,PR,00681,7878340101
322,CENTRO CARDIOVASCULAR,Public,Dental,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,PR,00936,7877548500
323,HIMA-SAN PABLO FAJARDO,Private,Opthalmology,GENERAL VALERO AVE#404,FAJARDO,PR,00738,7876550505
324,HOSPITAL METROPOLITANO SAN GERMAN,Public,Othopedics,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,PR,00683,7878925300
325,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,Private,Cardiology,BO MONACILLO CARR NUM 22,SAN JUAN,PR,00935,7877773535
326,"HOSPITAL PAVIA HATO REY, INC",Public,Pharmacy,AVE PONCE DE LEON 435,HATO REY,PR,00919,7877540909
327,HOSPITAL METROPOLITANO DE LA MONTANA,Private,Vaccine,CALLE ISAAC GONZALEZ ESQUINA LEDESMA,BDA NUEVA,PR,00641,7879331100
328,CARIBBEAN MEDICAL CENTER,Public,Massage,151 AVE OSVALDO MOLINA,FAJARDO,PR,00738,7878010081
329,UNIVERSITY PEDIATRIC HOSPITAL,Private,Comprehensive,PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,PR,00935,7877773232
330,CANNON MEMORIAL HOSPITAL,Public,Dental,123 MEDICAL PARK DRIVE PO BOX 188,PICKENS,SC,29671,8648784791
331,BAPTIST EASLEY HOSPITAL,Private,Opthalmology,PO BOX 2129,EASLEY,SC,29641,8644427200
332,ST FRANCIS-DOWNTOWN,Public,Othopedics,ONE ST FRANCIS DR,GREENVILLE,SC,29601,8008055678
333,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,Private,Cardiology,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,8436521000
334,PALMETTO HEALTH BAPTIST PARKRIDGE,Public,Pharmacy,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,8039077011
335,FAIRFIELD MEMORIAL HOSPITAL,Private,Vaccine,321 BYPASS PO BOX 620,WINNSBORO,SC,29180,8036350233
336,PHS INDIAN HOSPITAL AT EAGLE BUTTE,Public,Massage,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,6059643005
337,PHS INDIAN HOSPITAL AT ROSEBUD,Private,Comprehensive,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,6057472231
338,MADISON REGIONAL HEALTH SYSTEM,Public,Dental,323 SW 10TH ST,MADISON,SD,57042,6052566551
339,COMMUNITY MEMORIAL HOSPITAL,Private,Opthalmology,809 JACKSON  POST OFFICE BOX 319,BURKE,SD,57523,6057752621
340,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,Public,Othopedics,102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,SD,57551,6056856622
341,BOWDLE HOSPITAL - CAH,Private,Cardiology,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,6052856146
342,HANS P PETERSON MEMORIAL HOSPITAL - CAH,Public,Pharmacy,503 W PINE  POST OFFICE BOX 790,PHILIP,SD,57567,6058592511
343,MILBANK AREA HOSPITAL/AVERA HEALTH,Private,Vaccine,301 FLYNN DRIVE,MILBANK,SD,57252,6054324538
344,PIONEER MEMORIAL HOSPITAL - CAH,Public,Massage,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070,6053265161
345,AVERA DE SMET MEMORIAL HOSPITAL - CAH,Private,Comprehensive,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,SD,57231,6058543329
346,AVERA GREGORY HOSPITAL,Public,Dental,400 PARK STREET  POST OFFICE BOX 408,GREGORY,SD,57533,6058358394
347,UNICOI COUNTY MEMORIAL HOSPITAL,Private,Opthalmology,GREENWAY CIRCLE,ERWIN,TN,37650,4237433141
348,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,Public,Othopedics,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,4238441121
349,SAINT THOMAS WEST HOSPITAL,Private,Cardiology,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,6152222111
350,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,Public,Pharmacy,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,9317626571
351,COPPER BASIN MEDICAL CENTER,Private,Vaccine,HIGHWAY 68,COPPERHILL,TN,37317,4234965511
352,GOOD SHEPHERD MEDICAL CENTER MARSHALL,Public,Massage,811 S WASHINGTON,MARSHALL,TX,75670,9039276712
353,PAMPA REGIONAL MEDICAL CENTER,Private,Comprehensive,1 MEDICAL PLAZA,PAMPA,TX,79065,8066653721
354,SETON SMITHVILLE REGIONAL HOSPITAL,Public,Dental,1201 HILL RD,SMITHVILLE,TX,78957,5122373214
355,DETAR HEALTHCARE SYSTEM,Private,Opthalmology,506 E SAN ANTONIO ST,VICTORIA,TX,77902,3615757441
356,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,Public,Othopedics,720 HOSPITAL DRIVE,ANDREWS,TX,79714,4325232200
357,SOUTH TEXAS REGIONAL MEDICAL CENTER,Private,Cardiology,1905 HWY 97 EAST,JOURDANTON,TX,78026,8307693515
358,ETMC CARTHAGE,Public,Pharmacy,409 WEST COTTAGE,CARTHAGE,TX,75633,936933841
359,GULF COAST MEDICAL CENTER,Private,Vaccine,10141 US 59 NORTH,WHARTON,TX,77488,9795322500
360,CHRISTUS SANTA ROSA HOSPITAL,Public,Massage,333 NORTH SANTA ROSA STEET,SAN ANTONIO,TX,78207,2107043342
361,TEXOMA MEDICAL CENTER,Private,Comprehensive,5016 S US HIGHWAY 75,DENISON,TX,75020,9034164000
362,HUNT REGIONAL MEDICAL CENTER,Public,Dental,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,9034085000
363,CHILDRESS REGIONAL MEDICAL CENTER,Private,Opthalmology,HWY 83 NORTH,CHILDRESS,TX,79201,9409376371
364,MEMORIAL MEDICAL CENTER LIVINGSTON,Public,Othopedics,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,9363274381
365,VALLEY REGIONAL MEDICAL CENTER,Private,Cardiology,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,9563507000
366,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,Public,Pharmacy,5445 LABRANCH STREET,HOUSTON,TX,77004,7135286800
367,MCCAMEY HOSPITAL,Private,Vaccine,2500 HWY 305 SOUTH,MCCAMEY,TX,79752,4326528626
368,STONEWALL MEMORIAL HOSPITAL,Public,Massage,821 NORTH BROADWAY,ASPERMONT,TX,79502,9409893551
369,RANKIN HOSPITAL MEDICAL CLINIC,Private,Comprehensive,1611 SPUR 576,RANKIN,TX,79778,4326932443
370,MARTIN COUNTY HOSPITAL DISTRICT,Public,Dental,600 E INTERSTATE 20     PO BOX 640,STANTON,TX,79782,4327563345
371,HASKELL MEMORIAL HOSPITAL,Private,Opthalmology,1 NORTH AVENUE N  PO BOX 1117,HASKELL,TX,79521,9408642621
372,LITTLE RIVER HEALTHCARE,Public,Othopedics,1700 BRAZOS,ROCKDALE,TX,76567,5124464500
373,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,Private,Cardiology,511 HOSPITAL ST,SAN AUGUSTINE,TX,75972,9362753446
374,SABINE COUNTY HOSPITAL,Public,Pharmacy,"PO BOX 750, 2301 HWY 83 W",HEMPHILL,TX,75948,4097873300
375,SETON HIGHLAND LAKES,Private,Vaccine,HIGHWAY 281 SOUTH,BURNET,TX,78611,5127153000
376,DRISCOLL CHILDRENS HOSPITAL,Public,Massage,3533 S ALAMEDA BOX 6530,CORPUS CHRISTI,TX,78411,3617394846
377,INTERMOUNTAIN MEDICAL CENTER,Private,Comprehensive,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,8015077000
378,THE ORTHOPEDIC SPECIALTY HOSPITAL,Public,Dental,5848 SOUTH 300 EAST,MURRAY,UT,84107,8013144100
379,CENTRAL VERMONT MEDICAL CENTER,Private,Opthalmology,BOX 547,BARRE,VT,5641,8023714100
380,GRACE COTTAGE HOSPITAL,Public,Othopedics,PO BOX 216,TOWNSHEND,VT,5353,8023657920
381,SPRINGFIELD HOSPITAL,Private,Cardiology,PO BOX 2003,SPRINGFIELD,VT,5156,8028852151
382,UNIVERSITY OF VIRGINIA MEDICAL CENTER,Public,Pharmacy,JEFFERSON PARK AVE,CHARLOTTESVILLE,VA,22908,8002513627
383,HIRAM W DAVIS MEDICAL CENTER,Private,Vaccine,P O BOX 4030,PETERSBURG,VA,23803,8045247344
384,CARILION TAZEWELL COMMUNITY HOSPITAL,Public,Massage,388 BEN BOLT AVENUE,TAZEWELL,VA,24651,2769888700
385,LEWISGALE HOSPITAL ALLEGHANY,Private,Comprehensive,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,5408626011
386,DEACONESS HOSPITAL,Public,Dental,W 800 FIFTH AVENUE,SPOKANE,WA,99210,5094735800
387,OVERLAKE HOSPITAL MEDICAL CENTER,Private,Opthalmology,1035-116TH AVE NE,BELLEVUE,WA,98004,4256885000
388,TACOMA GENERAL ALLENMORE HOSPITAL,Public,Othopedics,315 S MLK JR WAY,TACOMA,WA,98405,2534031000
389,LINCOLN HOSPITAL,Private,Cardiology,10 NICHOLS STREET,DAVENPORT,WA,99122,5097257101
390,MARY BRIDGE CHILDREN'S HOSPITAL,Public,Pharmacy,317 MARTIN LUTHER KING JR W BOX 5299,TACOMA,WA,98415,2534031400
391,WEST VIRGINIA UNIVERSITY HOSPITALS,Private,Vaccine,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,3045984000
392,GREENBRIER VALLEY MEDICAL CENTER,Public,Massage,1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970,3046474411
393,WETZEL COUNTY HOSPITAL,Private,Comprehensive,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,3044558000
394,"BROADDUS HOSPITAL ASSOCIATION, INC",Public,Dental,1 HEALTHCARE DRIVE MANSFIELD HILL,PHILIPPI,WV,26416,3044571760
395,PRESTON MEMORIAL HOSPITAL,Private,Opthalmology,150 MEMORIAL DRIVE,KINGWOOD,WV,26537,3043291400
396,MINISTRY SAINT JOSEPHS HOSPITAL,Public,Othopedics,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,7153877850
397,COMMUNITY MEMORIAL HOSPITAL,Private,Cardiology,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,2622511000
398,PHS INDIAN HOSPITAL AT PINE RIDGE,Public,Pharmacy,"HIGHWAY 18, MAIN ST., BLDG. 159",PINE RIDGE,SD,57770,6058675131
399,"ROY LESTER SCHNEIDER HOSPITAL,THE",Private,Vaccine,9048 SUGAR ESTATE,ST THOMAS,VI,00801,8097768311
400,AURORA MEDICAL CENTER,Public,Massage,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,2623291000
401,SPOONER HEALTH SYSTEM,Private,Comprehensive,1280 CHANDLER DR,SPOONER,WI,54801,7156352111
402,WESTERN WISCONSIN HEALTH,Public,Dental,1100 BERGSLIEN ST,BALDWIN,WI,54002,7156841111
403,SAGEWEST HEALTH CARE,Private,Opthalmology,2100 W SUNSET DR,RIVERTON,WY,82501,3078564161
404,ASPEN MOUNTAIN MEDICAL CENTER,Public,Othopedics,4401 COLLEGE DRIVE,ROCK SPRINGS,WY,82901,3074482758
405,ST MARKS MEDICAL CENTER,Private,Cardiology,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,9792422200
